CodigoLicitacion;Numero;Nombre;CodigoEstado;Estado;Descripcion;Tipo;CodigoTipo;TipoConvocatoria;Moneda;Etapas;EstadoEtapas;C_CodigoOrganismo;C_NombreOrganismo;C_RutUnidad;C_CodigoUnidad;C_Unidad;C_DireccionUnidad;C_ComunaUnidad;C_RegionUnidad;C_RutUsuario;C_CodigoUsuario;C_Usuario;C_Cargo;FechaCreacion;FechaCierre;FechaInicio;FechaFinal;FechaPubRespuestas;FechaActoAperturaTecnica;FechaActoAperturaEconomica;FechaPublicacion;FechaAdjudicacion;FechaEstimadaAdjudicacion;FechaSoporteFisico;FechaTiempoEvaluacion;FechaEstimadaFirma;FechaVisitaTerreno;FechaEntregaAntecedentes;FechaInicioContrato;DiasCierreLicitacion;Informada;TomaRazon;EstadoPublicidadOfertas;JustificacionPublicidad;Contrato;Obras;CantidadReclamos;UnidadTiempoEvaluacion;DireccionVisita;DireccionEntrega;Estimacion;FuenteFinanciamiento;VisibilidadMonto;MontoEstimado;JustificacionMonto;Tiempo;UnidadTiempo;Modalidad;TipoPago;Resp_Pago;Resp_Email_Pago;Resp_Contrato;Resp_Email;Resp_Fono;ProhibicionContratacion;SubContratacion;UnidadTiempoDuracion;TiempoDuracionContrato;TipoDuracionContrato;ObservacionContract;ExtensionPlazo;EsBaseTipo;UnidadTiempoContratoLicitacion;ValorTiempoRenovacion;PeriodoTiempoRenovacion;EsRenovable;CodigoBIP;Adj_Tipo;Adj_Fecha;Adj_Numero;Adj_NumeroOferentes;Adj_UrlActa;DescripcionTipoLicitacion;DescripcionMoneda;DescripcionTipoConvocatoria;DescripcionEstimacion;DescripcionTipoPago;DescripcionUnidadTiempoEval;DescripcionUnidadTiempoDuracion;DescripcionAdjTipo;Informada_Desc;TomaRazon_Desc;Contrato_Desc;Obras_Desc;VisibilidadMonto_Desc;SubContratacion_Desc;ExtensionPlazo_Desc;EsBaseTipo_Desc;EsRenovable_Desc
1057976-4-LP20;;Conservación CESFAM de Purranque, comuna Purranque;8;Adjudicada;Se requiere contratar la CONSERVACIÓN INFRAESTRUCTURA ATENCIÓN PRIMARIA DE SALUD CENTRO DE SALUD FAMILIAR PURRANQUE, COMUNA DE PURRANQUE;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057976;Obras Civiles;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;6056;Cecilia Garay Lemuy;;2020-05-14T00:00:00;2020-06-23T12:00:00;2020-06-03T09:11:00;2020-06-17T23:59:00;2020-06-19T15:00:00;2020-06-23T12:05:00;2020-06-23T12:05:00;2020-06-03T09:03:37.77;2020-07-06T09:55:38.213;2020-07-23T14:00:00;;;;;;2020-06-03T09:11:00;0;0;0;1;;0;0;290;1;;;1;Sectorial – Servicio Salud Osorno, año 2020.;1;99989000.0;;;1;11;4;Rodrigo Martinez;;Veronica.vasquez ;;;Según Bases Administrativas;1;1;0; ;;0;0;1;0; ;0;;2;2020-07-03T00:00:00;N° 6635;7;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=FgYhkRPIP2FAyYjJ7mcA2BB6xMEnI9YDPLU0KYjY19Q=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Horas;Horas;Resolución;No;No;No;;Sí;Sí;No;No;No
1057532-43-L120;;Compra de Medicamentos PRAIS Julio a Diciembre 2020;8;Adjudicada;Compra de medicamentos no existentes en el arsenal farmacológico del Hospital Base San José de Osorno, para Usuarios PRAIS por 6 meses;L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Guilllermo Buhler 1765;Osorno;Región de los Lagos ;;1545488;PAULINA NICOLE LONCOPAN CARRILLO;PROFESIONAL APOYO;2020-06-05T14:51:16.713;2020-06-22T17:00:00;2020-06-16T16:27:44.68;2020-06-17T17:00:00;2020-06-18T17:00:00;2020-06-23T08:00:00;2020-06-23T08:00:00;2020-06-16T16:27:44.68;2020-07-08T09:37:26.55;2020-07-23T17:00:00;;;;;;2020-06-16T16:27:44.68;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;0;0;290;2;;;2;;0;0.0;1;;2;0;-1;;;;;;;0;0;0; ;;0;0;0;0; ;0;;2;2020-07-03T00:00:00;6636;5;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=6LUds7Imd6pT9PQzEYsOJ86I1AqDiWuTnViCkCzawWs=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;;Días;;Resolución;No;No;No;;No;No;No;No;No
1057532-39-LE20;;ADQUISICION DE MEDICAMENTOS FALTANTES CENABAST;8;Adjudicada;CUMPLIMIENTO DE TERAPIAS GES;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1545488;PAULINA NICOLE LONCOPAN CARRILLO;PROFESIONAL APOYO;2020-05-27T17:14:57.79;2020-06-15T15:00:00;2020-06-04T12:21:00;2020-06-09T17:00:00;2020-06-10T17:00:00;2020-06-15T15:30:00;2020-06-15T15:30:00;2020-06-04T12:18:52.21;2020-07-10T09:21:18.063;2020-07-15T17:00:00;;1900-01-21T00:00:00;2020-08-05T00:00:00;;;2020-06-04T12:21:00;0;0;0;1;;1;0;290;2;;;2;Servicio de Salud Osorno;0;0.0;Según resolución 6362 del 03 de junio del 2020.;;2;1;1;Rodrigo Martinez;;Fernando Roman ;;;;0;1;0; ;;0;0;1;0; ;0;;1;2020-07-09T00:00:00;8184;22;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=hZsFeZPvPT0mw9ows0MMPYX6IK++pZnsXCaN2ImJC2s=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Días;Horas;Autorización;No;No;Sí;;No;No;No;No;No
1057532-45-L120;;Adquisición de Venlafaxina Cosam Rahue;8;Adjudicada;Venlafaxina 75 MG Capsulas de liberación prolongada.;L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Juan de Dios Angulo N° 399, Osorno;Osorno;Región de los Lagos ;;1545488;PAULINA NICOLE LONCOPAN CARRILLO;PROFESIONAL APOYO;2020-06-17T10:02:11.287;2020-06-30T17:00:00;2020-06-23T14:23:59.317;2020-06-24T12:00:00;2020-06-25T17:00:00;2020-07-01T08:30:00;2020-07-01T08:30:00;2020-06-23T14:23:59.317;2020-07-10T11:17:04.88;2020-07-31T17:00:00;;;;;;2020-06-23T14:23:59.317;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;0;0;290;2;;;1;;1;4500000.0;0;;2;0;-1;;;;;;;1;0;0; ;;0;0;0;0; ;0;;2;2020-07-09T00:00:00;8186;4;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=SWoFbhGJitC3A8I7eOioa+etTlu8cNcw4WcHsEoARRI=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Presupuesto Disponible;;Días;;Resolución;No;No;No;;Sí;Sí;No;No;No
1057532-41-LQ20;;12 CUPOS RESIDENCIA PROTEGIDA OSORNO;7;Desierta (o art. 3 ó 9 Ley 19.886);ADQUISICIÓN 12 CUPOS RESIDENCIA PROTEGIDA EN LA CIUDAD DE  OSORNO;LQ;1;1;CLP;1;0;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2020-06-03T00:00:00;2020-07-14T15:30:00;2020-06-15T15:30:00;2020-06-22T17:00:00;2020-06-23T17:00:00;2020-07-14T15:30:00;2020-07-14T15:30:00;2020-06-15T15:14:23.393;2020-08-14T17:00:00;2020-08-14T17:00:00;;;;;;2020-06-15T15:30:00;0;0;0;1;;0;0;290;1;;;2;;0;0.0;;;1;11;4;RODRIGO MARTINEZ;;Celia Castro;;;;0;1;0; ;;0;0;0;0; ;0;;;;;0;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=KcM59dGCNoEMy/lzf2Uo/S3BDY1wSob2JVBSn7NgZ5c=;;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Horas;;No;No;No;;No;No;No;No;No
1057532-40-LE20;;“CONVENIO SERVICIOS DE MANTENIMIENTO PREVENTIVO DE EQUIPOS DE IMAGENOLOGIA PERIODO 2020 HOSPITALES DE BAJA COMPLEJIDAD DEL SERVICIO SALUD OSORNO, 2°LLAMADO”;8;Adjudicada;"La presente licitación tiene como objetivo la ""Compra  Servicios de Mantenimiento Preventivo de Equipos de Imagenología periodo 2020 Hospitales de Baja Complejidad del Servicio Salud Osorno"" para asegurar su disponibilidad en los siguientes establecimientos:  Hospitial de Puerto Octay, Hospital Futa Srüka Lawenche Kunko Mapo Mo, San Juan de la Costa y Hospital Pu Mülen de Quilacahuin.";LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1590644;JACQUELINE  OYARZUN ALVAREZ;Comprador administrativo;2020-05-29T00:00:00;2020-06-22T15:00:00;2020-06-11T17:00:00;2020-06-15T17:00:00;2020-06-16T17:00:00;2020-06-22T15:30:00;2020-06-22T15:30:00;2020-06-11T14:43:20.02;2020-07-22T17:16:31.993;2020-07-21T18:00:00;;1900-01-16T00:00:00;;;;2020-06-11T17:00:00;0;0;0;1;;1;0;290;2;;;1;;0;0.0;;;2;11;4;Rodrigo Martinez Alvarado;;Celia Castro;;;Según numeral 7.5 de las bases.;0;1;0; ;;0;0;0;0; ;0;;2;2020-07-22T00:00:00;N 8278;5;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=aurDdTo3LVyTaKju6/Mtt6oXWyV9tBJzGo/VQlDm+s8=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Días;Horas;Resolución;No;No;Sí;;No;No;No;No;No
1057532-36-LE20;;Servicio Mantenciones para 12 Grupos Electrógenos de establecimientos Hospitalarios y dependencias del S.S.O.;8;Adjudicada;La presente licitación tiene como objetivo la contratación de servicio de 12 mantenciones preventivas y 01 mantencion correctiva del motor de arranque del generador del Hospital Purranque, lo anterior es realizar la mantencion anual  de los generadores electricos que forman parte de la red lesde l aoñal ep Realizar la mantencion anual de los generadores eléctricos que forman parte de la red S.S.O.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Bienes y Servicios;Osorno;Región de los Lagos ;;1590644;JACQUELINE  OYARZUN ALVAREZ;Comprador administrativo;2020-05-25T00:00:00;2020-07-20T15:05:00;2020-07-07T18:30:00;2020-07-13T17:00:00;2020-07-14T12:30:00;2020-07-20T15:06:00;2020-07-20T15:06:00;2020-07-07T16:17:00;2020-07-29T14:28:17.577;2020-08-17T17:00:00;;;2020-09-07T00:00:00;;;2020-07-07T18:30:00;0;0;0;1;;1;0;290;1;;;2;Recursos Propios;0;0.0;;;1;11;4;Rodrigo Martinez Alvarado;;Celia Castro;;;El Servicio no autoriza la subcontratación a terceros. Sin perjuicio de lo anterior, se podrá aceptar la subcontratación para la prestación de los Servicios. Sólo se autorizará la Subcontratación en casos extraordinarios y fundados, para lo cual el cont;0;4;0; ;;0;0;1;0; ;0;;2;2020-07-29T00:00:00;N°8354;5;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=pmXgBYhpAdnt7lgNfd9PKf5sXkuzIGNbu3l+7SZd/lw=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Meses;Resolución;No;No;Sí;;No;No;No;No;No
1077241-9-LE20;;CONSULTORIA DISEÑO INGENIERIA CECOSF EL ENCANTO;8;Adjudicada;Se requiere contratar la Consultoria por Diseño Ingenieria y Especialidades del CECOSF El Encanto;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1077241;Administración de Fondos;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;6056;Cecilia Garay Lemuy;;2020-06-22T15:42:57.07;2020-07-06T15:00:00;2020-06-25T18:01:00;2020-06-30T23:59:00;2020-07-01T17:00:00;2020-07-07T15:00:00;2020-07-07T15:00:00;2020-06-25T17:31:00;2020-08-03T12:30:17.52;2020-08-07T16:00:00;;;;;;2020-06-25T18:01:00;0;0;0;1;;1;0;290;1;;;1;FNDR, año 2020 Proyecto “REPOSICION CECOSF EL ENCA;0;0.0;;;1;11;4;Gobierno Regional ;;Gonzalo Arroyo;;;;0;1;0; ;;0;0;1;0; ;0;;2;2020-07-31T00:00:00;N° 8394;8;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=aoS6gO3cxUqH7OhnY4lCIgVKqQ6ZcyLStYDZSIUkU4o=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Horas;Horas;Resolución;No;No;Sí;;No;No;No;No;No
1057532-1-LE20;;Mantenimiento Tableros Electricos de Distribucion;7;Desierta (o art. 3 ó 9 Ley 19.886);Se requiere contratar el Mantenimiento  de 159 Tableros Eléctricos de distribución Red SERVICIO DE SALUD OSORNO.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Manuel Rodriguez  Nº759;Osorno;Región de los Lagos ;;6056;Cecilia Garay Lemuy;;2020-01-02T10:47:46.853;2020-01-29T15:00:00;2020-01-16T14:00:00;2020-01-24T17:00:00;2020-01-27T17:00:00;2020-01-29T15:00:00;2020-01-29T15:00:00;2020-01-16T13:12:00;2020-08-03T12:07:47.23;2020-03-10T19:56:00;;;;;;2020-01-16T14:00:00;0;0;0;1;;1;0;290;1;;;2;Presupuesto 2020 ;0;0.0;;12;1;11;4;Rodrigo Martinez;;Veronica.vasquez ;;;;0;4;12; ;;0;0;2;0; ;0;;2;2020-02-28T00:00:00;N° 2510;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=L+fCZWpck0iMZqtNerD4W9QjVEX39laa7tCFdmcNtMA=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Meses;Resolución;No;No;Sí;;No;No;No;No;No
1057976-6-LP20;;Conservación APS - CESFAM San Pablo;8;Adjudicada;CONSERVACIÓN INFRAESTRUCTURA ATENCIÓN PRIMARIA DE SALUD CENTRO DE SALUD FAMILIAR SAN PABLO, COMUNA DE SAN PABLO;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057976;Obras Civiles;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;6056;Cecilia Garay Lemuy;;2020-06-15T00:00:00;2020-07-20T15:05:00;2020-06-26T16:05:00;2020-07-10T23:59:00;2020-07-13T15:00:00;2020-07-20T15:06:00;2020-07-20T15:06:00;2020-06-26T15:06:00;2020-08-04T12:34:52.457;2020-08-17T15:00:00;;;;;;2020-06-26T16:05:00;0;0;0;1;;0;0;290;1;;;1;Sectorial – Servicio Salud Osorno, año 2020. ;1;82407000.0;;;1;11;4;Rodrigo Martinez;;Gonzalo Arroyo;;;Según Bases Administrativas;1;1;0; ;;0;0;1;0; ;0;;2;2020-07-31T00:00:00;N° 8372;7;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=MaTn2w3FDa14ehcdjccse0pTNQ+roQBNW26PQbK97tw=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Horas;Horas;Resolución;No;No;No;;Sí;Sí;No;No;No
1057532-50-L120;;Ensayos y Análisis de laboratorio Proyecto UHCIP Hospital Base San Jose de Osorno;7;Desierta (o art. 3 ó 9 Ley 19.886);Se requiere la contratación de ensayos y análisis de laboratorio del radier y pavimento existente del edificio C, del Hospital Base San Jose de Osorno, como insumo para la ejecución del proyecto “Unidad de Hospitalización de Cuidados Intensivos Psiquiátricos Infanto Adolescente” (UHCIP).;L1;1;1;CLP;1;0;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Juan de Dios Angulo N° 399, Osorno;Osorno;Región de los Lagos ;;6056;Cecilia Garay Lemuy;;2020-07-17T11:14:08.57;2020-08-10T15:00:00;2020-07-31T12:07:48.657;2020-08-01T10:00:00;2020-08-04T15:00:00;2020-08-15T15:05:00;2020-08-15T15:05:00;2020-07-31T12:07:48.657;2020-08-20T16:00:00;2020-08-20T16:00:00;;;;;;2020-07-31T12:07:48.657;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;0;0;290;2;;;2;;1;3640000.0;1;;2;0;-1;;;;;;;1;0;0; ;;0;0;0;0; ;0;;;;;0;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=8KSHCay+ffISe16jgSInXaM8SaN4xKgeWNWgvUhpLgM=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;;Días;;;No;No;No;;Sí;Sí;No;No;No
1057532-52-L120;;Arriendo de Baños Modulares para Carpa Hospitalaria Covid-19 en HBSJO;7;Desierta (o art. 3 ó 9 Ley 19.886);Se requiere el arriendo de 3 contenedores dotados de 3 lavamanos, 3 WC y 3 duchas, para cumplir con la instalación Hospital de Campaña en sector estacionamiento Urgencia del Hospital Base Osorno.  El objetivo del arriendo es cumplir con la normativa vigente referido a recintos sanitarios los cuales son necesarios para la instalación de un hospital de campaña, la cual se instalará en el Hospital Base Osorno con motivo de la pandemia en curso.;L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Juan de Dios Angulo N° 399, Osorno;Osorno;Región de los Lagos ;;1509881;Ariela Acevedo;PROFESIONAL APOYO;2020-07-24T08:57:08.347;2020-08-03T15:00:00;2020-07-27T19:21:43.567;2020-07-28T17:00:00;2020-07-29T17:00:00;2020-08-03T15:01:00;2020-08-03T15:01:00;2020-07-27T19:21:43.567;2020-08-11T08:39:54.17;2020-09-02T16:00:00;;;2020-09-12T13:10:00;;;2020-07-27T19:21:43.567;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;1;0;290;2;;;2;;1;3920000.0;1;;2;0;-1;;;;;;;1;0;0; ;;0;0;0;0; ;0;;;;;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=dLyOYAnDM8eRpKILH4paRB1CSsBxuDI9FZCJyYg/SrQ=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;;Días;;;No;No;Sí;;Sí;Sí;No;No;No
1057532-51-L120;;ADQUISICIÓN ALIMENTOS PERECIBLES PARA COMUNIDAD TERAPÉUTICA PEULLA;8;Adjudicada;Se requiere adquirir Alimentos Perecibles para Comunidad Terapéutica - Consiste en alimentación diaria para 12 personas., 4 raciones diarias, el convenio de alimentos tendrá una duración 5 meses (a partir del mes de Agosto a Diciembre del 2020.), de acuerdo a FSC N° 2 Interno N° 49 de fecha 23.07.2020 del Comunidad Terapéutica PEULLA, Programa Residencial.;L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Juan de Dios Angulo N° 399, Osorno;Osorno;Región de los Lagos ;;1515961;Alicia Vidal Paredes;Comprador Administrativo;2020-07-22T17:21:04.023;2020-08-04T15:00:00;2020-07-30T12:39:58.127;2020-07-31T13:00:00;2020-08-01T13:30:00;2020-08-04T15:05:00;2020-08-04T15:05:00;2020-07-30T12:39:58.127;2020-08-13T15:53:07.53;2020-08-19T18:00:00;;;;;;2020-07-30T12:39:58.127;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;0;0;290;2;;;1;;1;1900000.0;0;;2;0;-1;;;;;;;1;0;0; ;;0;0;0;0; ;0;;2;2020-08-13T00:00:00;8475;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=PAO0K7LkfHqxlI6ru4OtTqGq6qJER9D+GKh6lDLmMjc=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Presupuesto Disponible;;Días;;Resolución;No;No;No;;Sí;Sí;No;No;No
1057976-7-LP20;;Conservación Infraestructura CESFAM P. Jauregui, comuna Osorno;8;Adjudicada;Conservación Infraestructura CESFAM P. Jauregui, comuna Osorno;LP;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057976;Obras Civiles;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;6056;Cecilia Garay Lemuy;;2020-06-26T00:00:00;2020-07-27T15:00:00;2020-07-07T10:05:00;2020-07-21T23:59:00;2020-07-23T15:00:00;2020-07-27T15:05:00;2020-07-27T15:05:00;2020-07-07T09:51:43.237;2020-08-13T16:00:21.28;2020-08-27T15:00:00;;;;;;2020-07-07T10:05:00;0;0;0;1;;0;0;290;1;;;1;Sectorial – Servicio Salud Osorno, año 2020;1;76529000.0;;;1;11;4;Rodrigo Martinez;;Gonzalo Arroyo;;;Según Bases Administrativas;1;1;0; ;;0;0;1;0; ;0;;2;2020-08-13T00:00:00;N° 8476;6;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=khxQUih9qHNaPmFWZIwSkiFnkkLkLSQl+0+AKLXU1ik=;Licitación Pública Mayor a 1000 UTM;Peso Chileno;Pública;Presupuesto Disponible;Pago Anual;Horas;Horas;Resolución;No;No;No;;Sí;Sí;No;No;No
1057532-49-LE20;;INFORMES DE TELE ECG A DISTANCIA Y ARRIENDO ECG;8;Adjudicada;SERVICIO DE INFORMES DE TELE ELECTROCARDIOGRAFIA A DISTANCIA Y ARRIENDO DE EQUIPOS DE TELE ELECTROCARDIOGRAFIA PARA LA RED DE URGENCIA DE LA PROVINCIA DE OSORNO.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2020-07-10T15:29:36.997;2020-07-30T15:30:00;2020-07-21T11:30:00;2020-07-23T17:00:00;2020-07-24T17:00:00;2020-07-30T15:30:00;2020-07-30T15:30:00;2020-07-21T11:28:08.847;2020-08-17T15:08:02;2020-08-31T17:00:00;;;;;;2020-07-21T11:30:00;0;0;0;1;;1;0;290;1;;;2;;0;0.0;;;1;1;4;RODRIGO MARTINEZ;;Celia Castro;;;;0;1;0; ;;0;0;0;0; ;0;;2;2020-08-14T00:00:00;8494;1;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=iigVS7DghQ6sJ2N1g8URLmV1DdOJ7IPsa/xn2Qnhjq8=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago Anual;Horas;Horas;Resolución;No;No;Sí;;No;No;No;No;No
1057532-46-LE20;;Adquisición Venlafaxina 75 MG para Cosam Oriente;8;Adjudicada;Aumentar la disponibilidad del fármaco para usuarios que hoy usan la prescripción para asegurar por 5 meses las dosis, incorporando la proyección de aumentar su uso frente a información memo 2237 del DSSO sobre falta de disponibilidad de Venlafaxina a nivel nacional.;LE;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Av. Juan Mackenna N°825, Edificio Plaza Sur;Osorno;Región de los Lagos ;;1545488;PAULINA NICOLE LONCOPAN CARRILLO;PROFESIONAL APOYO;2020-06-30T16:57:51.637;2020-08-03T15:00:00;2020-07-22T16:01:00;2020-07-27T17:00:00;2020-07-28T17:00:00;2020-08-03T15:00:00;2020-08-03T15:00:00;2020-07-22T15:59:58.077;2020-08-17T11:11:32.497;2020-09-01T17:00:00;;;;;;2020-07-22T16:01:00;0;0;0;1;;1;0;290;1;;;2;Servicio de Salud Osorno;0;0.0;Según resolución adjunta.;;1;11;1;Rodrigo Martinez;;Fernando Roman ;;;Según resolución adjunta.;0;1;0; ;;0;0;1;0; ;0;;2;2020-08-14T00:00:00;8489;4;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=GF8aeKXysl4u+nJ79PWtW9hL8zl/+3R+ppUads/Ruto=;Licitación Pública Entre 100 y 1000 UTM;Peso Chileno;Pública;Precio Referencial;Pago a 30 días;Horas;Horas;Resolución;No;No;Sí;;No;No;No;No;No
1057532-44-L120;;Servicios Profesionales Técnicos Informáticos para el Servicio Salud Osorno;7;Desierta (o art. 3 ó 9 Ley 19.886);El Servicio de Salud Osorno requiere la compra de Servicios Profesionales Técnicos en Nivel Superior Informáticos para apoyo a la Gestión y Desarrollo de proyectos clínicos.;L1;1;1;CLP;1;1;7296;SERVICIO DE SALUD OSORNO;61.607.600-0;1057532;Bienes y Servicios;Juan de Dios Angulo N° 399, Osorno;Osorno;Región de los Lagos ;;621550;Lesly Andrea Díaz Aburto;Administrativo;2020-06-16T10:02:41.25;2020-07-23T17:00:00;2020-07-15T13:53:33.383;2020-07-17T17:00:00;2020-07-20T17:00:00;2020-07-23T17:15:00;2020-07-23T17:15:00;2020-07-15T13:53:33.383;2020-08-20T15:40:45.513;2020-09-03T17:00:00;;;2020-09-17T17:00:00;;;2020-07-15T13:53:33.383;0;0;0;1;Todas las ofertas técnicas serán visibles al público en general, través del portal www.mercadopublico.cl, desde el momento de la apertura electrónica.;1;0;290;2;;;2;;0;0.0;1;;2;0;-1;;;;;;;0;0;0; ;;0;0;0;0; ;0;;;;;2;http://www.mercadopublico.cl/Procurement/Modules/RFB/StepsProcessAward/PreviewAwardAct.aspx?qs=fSKpMJLeFrM7Yprw2f/0tEEI7pg+wh3ZTTG1cdP8e5I=;Licitación Pública Menor a 100 UTM;Peso Chileno;Pública;Precio Referencial;;Días;;;No;No;Sí;;No;No;No;No;No
